,City,Year,Company,Model,Variant,KM_Driven,No._of_Owners,Fuel_Type,Calculated_Score,Original_Price,Discount,On_Road_Price,Ex_Showroom_Price
2725,Pune,2019,FORD,FIGO ASPIRE,TREND PLUS CNG,47681,1,Petrol + CNG,507000,738599,56500,682099,672411
2726,Pune,2015,MARUTI,WAGON R 1.0,VXI,42161,1,Petrol,362000,425799,15200,410599,400911
2727,Pune,2019,TOYOTA,YARIS,J CVT,18510,1,Petrol,734000,995599,108400,887199,873301
2728,Pune,2021,KIA,SELTOS,1.4 GTX+ TURBO GDI PETROL AT,5197,1,Petrol,948000,1996999,126100,1870899,1861211
2729,Pune,2020,KIA,SELTOS,GTX + AT PETROL,14996,1,Petrol,948000,1847999,0,1847999,1834101
2730,Pune,2021,TATA,NEXON,XMA 1.5,31536,1,Diesel,715000,1162599,75700,1086899,1077211
2731,Pune,2020,MARUTI,BALENO,ALPHA CVT PETROL 1.2,33670,1,Petrol,507000,898999,30400,868599,856411
2732,Pune,2018,MARUTI,VITARA BREZZA,ZDI + AMT,89877,1,Diesel,715000,968299,69100,899199,885301
2733,Pune,2019,MG,HECTOR,SHARP DCT PETROL,37628,1,Petrol,715000,1731299,177200,1554099,1544411
2734,Pune,2019,FORD,FIGO ASPIRE,1.2 TITANIUM+ PETROL,23688,1,Petrol,734000,715099,7400,707699,693801
2735,Pune,2017,MARUTI,WAGON R 1.0,LXI CNG,36980,1,Petrol + CNG,338000,512499,12400,500099,490411
2736,Pune,2015,HYUNDAI,I20 ACTIVE,1.2 S,51277,2,Petrol,362000,577099,10100,566999,553101
2737,Pune,2019,TATA,HEXA,Varicor 400 XTA,37564,1,Diesel,740000,1497399,25700,1471699,1452292
2738,Pune,2017,MARUTI,WAGON R 1.0,LXI CNG,72638,1,Petrol + CNG,507000,489049,0,489049,479361
2739,Pune,2018,HONDA,CITY,V CVT,13628,1,Petrol,338000,1070199,53100,1017099,1003201
2740,Pune,2018,HONDA,CITY,VX CVT PETROL,46497,1,Petrol,630000,1053199,95400,957799,943901
2741,Pune,2020,MARUTI,S PRESSO,VXI CNG,35126,2,Petrol + CNG,507000,555199,0,555199,545511
2742,Pune,2021,MARUTI,CIAZ,ALPHA 1.5 MT VTVT SHVS,5956,1,Petrol,948000,1193799,106400,1087399,1073501
2743,Pune,2019,FORD,ECOSPORT,1.5 TITANIUM PLUS TI VCT AT,13713,1,Petrol,948000,1160899,56100,1104799,1095111
2744,Pune,2020,MARUTI,CIAZ,1.5 ZETA VVT SHVS AT,19691,1,Petrol,948000,1057699,10000,1047699,1035511
2745,Mumbai,2020,TOYOTA,YARIS,J CVT,11941,1,Petrol,367000,987599,81900,905699,896011
2746,Pune,2018,MARUTI,BALENO,ZETA 1.2 K12,37364,1,Petrol,338000,714599,41300,673299,659401
2747,Pune,2020,HYUNDAI,GRAND I10 NIOS,SPORTZ CNG MT,54849,1,Petrol + CNG,715000,729699,0,729699,720011
2748,Pune,2022,MARUTI,ALTO,LXI OPT,4033,1,Petrol,734000,456699,28100,428599,418911
2749,Pune,2017,HYUNDAI,CRETA,1.6 CRDI SX PLUS AUTO,26569,1,Diesel,370000,1255999,53100,1202899,1193211
2750,Pune,2019,MARUTI,ALTO,VXI,31386,1,Petrol,507000,431199,54200,376999,364457
2751,Pune,2017,HYUNDAI,CRETA,1.6 CRDI SX PLUS AUTO,95045,1,Diesel,715000,1247299,111300,1135999,1126311
2752,Pune,2020,KIA,SELTOS,1.4 GTX+ TURBO GDI PETROL AT,11433,1,Petrol,948000,1917399,87300,1830099,1820411
2753,Pune,2018,FORD,ECOSPORT,1.5TITANIUM TDCI,54159,1,Diesel,630000,908799,44700,864099,850201
2754,Pune,2018,HONDA,CITY,ZX CVT,26379,2,Petrol,338000,1108099,104000,1004099,990201
2755,Pune,2020,HYUNDAI,VENUE,1.0 Turbo GDI DCT SX+DT,16768,1,Petrol,948000,1286199,19800,1266399,1256711
2756,Pune,2017,MARUTI,WAGON R 1.0,LXI CNG,74076,1,Petrol + CNG,507000,489199,0,489199,479511
2757,Pune,2017,MARUTI,WAGON R 1.0,LXI CNG,36378,1,Petrol + CNG,338000,514899,12200,502699,490157
2758,Pune,2018,MARUTI,IGNIS,DELTA 1.2 K12,37431,1,Petrol,338000,535899,26800,509099,495201
2759,Pune,2019,MG,HECTOR,SHARP DCT PETROL,32029,1,Petrol,507000,1727599,172200,1555399,1541501
2760,Pune,2021,HYUNDAI,GRAND I10 NIOS,SPORTZ CNG MT,21157,1,Petrol + CNG,507000,817599,0,817599,807911
2761,Pune,2018,MARUTI,ALTO 800,VXI (O),48386,1,Petrol,507000,343099,0,343099,333411
2762,Pune,2017,HYUNDAI,NEW ELANTRA,1.6 SX AT O,66272,3,Diesel,507000,1239499,59050,1180449,1161042
2763,Pune,2017,HONDA,CITY,ZX CVT,57928,1,Petrol,507000,1090799,35700,1055099,1041201
2764,Pune,2017,MARUTI,WAGON R 1.0,LXI CNG,66882,2,Petrol + CNG,507000,483199,5000,478199,465657
2765,Pune,2018,MARUTI,BALENO,DELTA 1.2 K12,33631,2,Petrol,338000,646099,9900,636199,622301
2766,Pune,2018,MARUTI,WAGON R 1.0,VXI+ OPT. AMT,80796,1,Petrol,507000,548099,23500,524599,514911
2767,Pune,2017,HONDA,CITY,VX CVT PETROL,58495,1,Petrol,630000,989299,5000,984299,974611
2768,Pune,2018,HYUNDAI,CRETA,1.6 CRDI SX PLUS AUTO,74955,2,Diesel,715000,1248599,96800,1151799,1132392
2769,Pune,2015,MARUTI,WAGON R 1.0,LXI CNG,64454,1,Petrol + CNG,362000,418399,0,418399,408711
2770,Pune,2019,MARUTI,ALTO,VXI,41398,1,Petrol,507000,431199,47900,383299,370757
2771,Pune,2020,SKODA,RAPID,1.0 AMBITION TSI AT,9661,1,Petrol,734000,1211999,87900,1124099,1111557
2772,Pune,2017,JEEP,COMPASS,2.0 LIMITED,70961,2,Diesel,507000,1179349,148050,1031299,1011892
2773,Pune,2020,SKODA,RAPID,STYLE 1.0TSI MT,25683,1,Petrol,507000,1242599,97200,1145399,1135711
2774,Pune,2018,MARUTI,S CROSS,ZETA 1.3 SHVS,29267,1,Diesel,338000,1031199,21800,1009399,995501
2775,Pune,2020,KIA,SELTOS,1.4 GTX+ TURBO GDI PETROL AT,28717,1,Petrol,715000,1828899,0,1828899,1819211
2776,Pune,2018,TATA,NEXON,XZA+ 1.5,40301,2,Diesel,630000,982599,20100,962499,948601
2777,Pune,2017,HYUNDAI,ELITE I20,MAGNA 1.4 AT,15530,1,Petrol,338000,786899,23700,763199,749301
2778,Pune,2018,HONDA,AMAZE,1.2 V CVT I VTEC,44088,1,Petrol,630000,718249,10850,707399,697711
2779,Pune,2017,TATA,HEXA,Varicor 400 XTA,78583,2,Diesel,715000,1302499,95900,1206599,1196911
2780,Pune,2017,MARUTI,IGNIS,DELTA 1.2 K12 AMT,23321,1,Petrol,338000,582499,35500,546999,533101
2781,Pune,2019,MARUTI,IGNIS,DELTA 1.2 K12,8433,1,Petrol,169000,506799,25200,481599,467701
2782,Pune,2018,HYUNDAI,CRETA,1.6 SX PLUS AUTO PETROL,48817,1,Petrol,630000,1206549,56950,1149599,1130192
2783,Pune,2017,MARUTI,S CROSS,DELTA SHVS,74575,1,Diesel,630000,823999,0,823999,810101
2784,Pune,2018,MARUTI,IGNIS,DELTA 1.2 K12 AMT,79455,1,Petrol,507000,597999,46600,551399,537501
2785,Pune,2021,TOYOTA,GLANZA,V CVT,14995,1,Petrol,715000,1027299,48900,978399,968711
2786,Pune,2020,TOYOTA,GLANZA,G CVT,41783,1,Petrol,715000,891299,51900,839399,825501
2787,Pune,2017,MARUTI,S CROSS,ZETA SHVS,63197,2,Diesel,630000,957199,38300,918899,905001
2788,Pune,2018,HONDA,WR-V,1.2 i-VTEC VX MT,65547,1,Petrol,715000,780899,0,780899,771211
2789,Pune,2021,TOYOTA,GLANZA,V CVT,40767,1,Petrol,715000,1011299,91100,920199,906301
2790,Pune,2019,JEEP,COMPASS,1.4  LONGITUDE (O) AT,30552,1,Petrol,715000,2024999,243600,1781399,1767501
2791,Pune,2018,HYUNDAI,TUCSON NEW,2WD AT GL DIESEL,51318,2,Diesel,507000,1902999,141500,1761499,1751811
2792,Pune,2019,TOYOTA,GLANZA,G CVT,26428,1,Petrol,948000,852099,49300,802799,793111
2793,Pune,2017,MARUTI,S CROSS,ZETA SHVS,60034,1,Diesel,507000,883699,67400,816299,802401
2794,Pune,2018,TOYOTA,YARIS,G CVT,56687,1,Petrol,630000,929799,28200,901599,891911
2795,Pune,2019,MAHINDRA,MARAZZO,M8 7 STR,49956,1,Diesel,507000,1291899,138400,1153499,1143811
2796,Pune,2019,FORD,ECOSPORT,1.5 TITANIUM PLUS TI VCT AT,74217,1,Petrol,507000,917599,17900,899699,890011
2797,Pune,2019,TOYOTA,GLANZA,G CVT,23595,2,Petrol,948000,849299,70900,778399,764501
2798,Pune,2018,HONDA,BR-V,1.5 i-VTEC V CVT,27469,2,Petrol,740000,925499,0,925499,911601
2799,Pune,2019,RENAULT,CAPTUR,PLATINE DUAL TONE,24713,2,Diesel,734000,990999,82000,908999,896811
2800,Pune,2020,JEEP,COMPASS,1.4 LIMITED PLUS AT,52301,1,Petrol,715000,2002499,0,2002499,1988601
2801,Pune,2018,TOYOTA,YARIS,J MT,28635,1,Petrol,740000,856999,44500,812499,798601
2802,Pune,2017,HONDA,BR-V,1.5 i-VTEC V CVT,69174,1,Petrol,507000,800899,36600,764299,750401
2803,Pune,2018,MARUTI,S CROSS,ALPHA SHVS,72636,1,Diesel,715000,1044704,115180,929524,915626
2804,Pune,2018,TOYOTA,YARIS,VX CVT,52933,1,Petrol,507000,994399,73300,921099,907201
2805,Pune,2019,TOYOTA,YARIS,J MT,49120,1,Petrol,630000,807399,67900,739499,725601
2806,Pune,2011,MARUTI,WAGON R 1.0,VXI,41065,1,Petrol,72000,279299,6900,272399,259857
2807,Mumbai,2012,MARUTI,WAGON R 1.0,LXI,14112,1,Petrol,140000,318099,17200,300899,288357
2808,Pune,2019,HYUNDAI,ELITE I20,1.2 SPORTS PLUS VTVT,32623,1,Petrol,715000,692299,43800,648499,634601
2809,Pune,2016,VOLKSWAGEN,POLO,COMFORTLINE 1.2L PETROL,52631,1,Petrol,362000,472999,5000,467999,458311
2810,Pune,2009,HYUNDAI,I10,SPORTZ 1.2 AT,49891,1,Petrol,144000,257799,10700,247099,233201
2811,Pune,2019,MARUTI,ERTIGA,ZXI SMART HYBRID AT,30175,1,Petrol,948000,1119799,19200,1100599,1090911
2812,Pune,2022,KIA,SONET,HTX 1.5D MT AE,2383,1,Diesel,948000,1561899,123750,1438149,1428461
2813,Mumbai,2016,MARUTI,BALENO,DELTA 1.2 K12,17762,1,Petrol,181000,530099,23000,507099,493201
2814,Pune,2015,VOLKSWAGEN,POLO,HIGHLINE1.2L PETROL,28209,1,Petrol,362000,553099,0,553099,539201
2815,Pune,2013,MARUTI,ALTO 800,LXI,23743,1,Petrol,280000,237899,0,237899,225357
2816,Pune,2021,MARUTI,NEW  WAGON-R,1.0 Lxi (o) cng,23131,1,Petrol + CNG,507000,687399,51700,635699,626011
2817,Pune,2020,MARUTI,NEW  WAGON-R,ZXI 1.2,76343,1,Petrol,507000,580199,53400,526799,517111
2818,Pune,2012,MARUTI,RITZ,VXI,62185,1,Petrol,280000,301599,0,301599,287701
2819,Pune,2016,HYUNDAI,EON,ERA PLUS,21690,1,Petrol,280000,295599,5000,290599,278057
2820,Pune,2012,MARUTI,ALTO K10,VXI,50414,2,Petrol,280000,240499,13900,226599,214057
2821,Pune,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,79029,1,Petrol,507000,491399,42700,448699,434801
2822,Pune,2016,RENAULT,KWID,RXT,32563,2,Petrol,280000,307199,0,307199,294657
2823,Pune,2020,KIA,SELTOS,HTK PLUS 1.5 DIESEL,19291,1,Diesel,1698000,1440799,55400,1385399,1371501
2824,Pune,2016,MAHINDRA,XUV500,W6 4X2,77571,2,Diesel,644000,912499,36300,876199,866511
2825,Pune,2015,VOLKSWAGEN,POLO,GT TSI 1.2 PETROL AT,76554,1,Petrol,204000,626899,11400,615499,605811
2826,Pune,2018,MARUTI,SWIFT,VXI AMT,59396,2,Petrol,507000,645299,23700,621599,607701
2827,Pune,2013,MARUTI,SWIFT,ZXI,87348,1,Petrol,362000,476099,33400,442699,428801
2828,Pune,2011,MARUTI,ALTO K10,VXI,69584,2,Petrol,144000,202999,9700,193299,180757
2829,Pune,2019,TATA,TIAGO,XT 1.2 REVOTRON,29750,1,Petrol,948000,533799,0,533799,524111
2830,Pune,2017,RENAULT,KWID,RXT 1.0 EASY-R  AT,15179,1,Petrol,362000,391599,0,391599,381911
2831,Pune,2019,MARUTI,SWIFT,VXI AMT,8867,1,Petrol,734000,748899,13200,735699,721801
2832,Pune,2020,MARUTI,CELERIO,VXI CNG OPT,50486,1,Petrol + CNG,507000,645199,0,645199,632657
2833,Pune,2012,HONDA,CITY,S MT PETROL,91430,3,Petrol,362000,400899,8200,392699,378801
2834,Pune,2014,FORD,ECOSPORT,1.5AMBIENTE TI VCT,85905,1,Petrol,204000,481899,5000,476899,463001
2835,Pune,2013,HYUNDAI,VERNA,FLUIDIC 1.6 SX VTVT,85267,2,Petrol,362000,441399,5000,436399,426711
2836,Pune,2019,HYUNDAI,ELITE I20,1.2 SPORTS PLUS VTVT,37340,1,Petrol,715000,733699,45500,688199,674301
2837,Pune,2019,SKODA,RAPID,1.5 TDI MT AMBITION,46560,1,Diesel,715000,915599,78600,836999,824811
2838,Pune,2018,MARUTI,DZIRE,VXI,30850,1,Petrol,370000,664199,34300,629899,616001
2839,Pune,2017,MARUTI,CIAZ,DELTA 1.4 VVT,31340,1,Petrol,169000,629599,59100,570499,556601
2840,Pune,2017,MARUTI,CELERIO,ZXI AMT,53491,1,Petrol,507000,462199,22700,439499,426957
2841,Pune,2021,MARUTI,S PRESSO,VXI CNG,7595,1,Petrol + CNG,734000,593399,61300,532099,519557
2842,Pune,2016,SKODA,RAPID,1.5 TDI AT AMBITION,81682,1,Diesel,204000,666699,33000,633699,619801
2843,Pune,2020,FORD,FREESTYLE,TITANIUM 1.5 TDCI,19901,1,Diesel,734000,742499,7600,734899,721001
2844,Pune,2016,FORD,ECOSPORT,1.5 TREND+ TDCI,59584,1,Diesel,181000,674499,48800,625699,616011
2845,Pune,2017,MARUTI,BALENO,DELTA 1.2 K12,19494,1,Petrol,338000,657699,37400,620299,610611
2846,Pune,2015,MARUTI,WAGON R 1.0,LXI CNG,87336,1,Petrol + CNG,204000,409239,5000,404239,394551
2847,Pune,2018,MARUTI,BALENO,ALPHA 1.2K12  AT,37096,1,Petrol,338000,744699,62600,682099,672411
2848,Pune,2019,HYUNDAI,VENUE,1.0L Turbo GDI SX MT,53228,1,Petrol,715000,931099,73300,857799,845257
2849,Pune,2018,TATA,NEXON ,XZA+ 1.5,80038,1,Diesel,715000,866299,63000,803299,789401
2850,Pune,2018,TATA,NEXON,XZA + 1.2 PETROL A/T,49765,1,Petrol,507000,881599,79700,801899,788001
2851,Pune,2020,MARUTI,NEW  WAGON-R,LXI CNG 1.0 L,58550,1,Petrol + CNG,715000,609899,0,609899,600211
2852,Pune,2018,MARUTI,ALTO K10,VXI (O) AMT,4541,1,Petrol,338000,485799,0,485799,473257
2853,Bangalore,2011,VOLKSWAGEN,BEETLE,2.0 AT,13268,2,Petrol,715000,1553599,0,1553599,1543911
2854,Bangalore,2022,KIA,SONET,GTX PLUS 1.5D AT DUAL TONE,3931,1,Diesel,1698000,1656699,0,1656699,1647011
2855,Bangalore,2011,VOLKSWAGEN,POLO,COMFORTLINE 1.2L PETROL,41106,1,Petrol,507000,438099,0,438099,428411
2856,Bangalore,2013,MARUTI,ALTO 800,LXI,32519,1,Petrol,1040000,290499,0,290499,280811
2857,Bangalore,2021,NISSAN,MAGNITE,XL Turbo CVT,6264,1,Petrol,948000,963299,55300,907999,898311
2858,Bangalore,2019,MARUTI,NEW  WAGON-R,VXI 1.2L,3660,1,Petrol,948000,594699,5000,589699,580011
2859,Bangalore,2022,NISSAN,MAGNITE,XV CVT TURBO,1975,1,Petrol,734000,1253899,116700,1137199,1127511
2860,Bangalore,2011,MARUTI,RITZ,VXI,40177,1,Petrol,715000,404899,0,404899,395211
2861,Bangalore,2015,HONDA,BRIO,1.2 S MT I VTEC,13415,1,Petrol,1040000,490899,0,490899,481211
2862,Bangalore,2014,HYUNDAI,I20,MAGNA O 1.2,41230,1,Petrol,1040000,479999,0,479999,470311
2863,Bangalore,2012,HYUNDAI,I10,SPORTZ 1.2 KAPPA2,28894,2,Petrol,362000,364799,0,364799,355111
2864,Bangalore,2012,MARUTI,SWIFT,ZXI,47422,1,Petrol,507000,502099,0,502099,492411
2865,Bangalore,2011,VOLKSWAGEN,POLO,COMFORTLINE 1.2L PETROL,72527,1,Petrol,507000,445999,0,445999,436311
2866,Bangalore,2010,HYUNDAI,I10,SPORTZ 1.2,76280,1,Petrol,507000,304999,0,304999,295311
2867,Bangalore,2011,MARUTI,SWIFT DZIRE,ZDI,47360,1,Diesel,507000,482599,6850,475749,466061
2868,Bangalore,2017,HYUNDAI,EON,ERA PLUS (O),7163,1,Petrol,338000,401399,0,401399,391711
2869,Bangalore,2020,KIA,SONET,GTX PLUS DCT 1.0,9285,1,Petrol,948000,1442099,98200,1343899,1334211
2870,Bangalore,2021,RENAULT,KWID,1.0 CLIMBER OPT,4322,1,Petrol,734000,674899,0,674899,665211
2871,Bangalore,2010,MARUTI,SWIFT DZIRE,VXI 1.3,69820,1,Petrol,507000,350999,0,350999,341311
2872,Bangalore,2011,HYUNDAI,I10,SPORTZ 1.2 KAPPA2,29450,2,Petrol,507000,332099,5000,327099,317411
2873,Bangalore,2020,RENAULT,DUSTER,RXS 106 PS MT,14556,1,Petrol,734000,1005799,6200,999599,989911
2874,Bangalore,2012,MARUTI,SWIFT DZIRE,VDI,57766,1,Diesel,507000,470199,10200,459999,450311
2875,Bangalore,2021,MARUTI,S PRESSO,VXI (O) CNG,3507,1,Petrol + CNG,468000,687699,0,687699,678011
2876,Bangalore,2018,MARUTI,S CROSS,ZETA 1.3 SHVS,14367,1,Diesel,338000,1023499,0,1023499,1013811
2877,Bangalore,2021,RENAULT,KIGER,RXZ 1.0 TURBO MT,4761,1,Petrol,948000,1006799,58000,948799,939111
2878,Bangalore,2020,SKODA,RAPID,ACTIVE 1.0 TSI,3321,1,Petrol,734000,981799,25200,956599,946911
2879,Bangalore,2022,RENAULT,KIGER,RXZ 1.0 MT,5542,1,Petrol,948000,985599,0,985599,975911
2880,Bangalore,2021,MARUTI,SWIFT,ZXI + AMT,15773,2,Petrol,507000,945499,45900,899599,889911
2881,Bangalore,2011,MARUTI,RITZ,VXI,100162,1,Petrol,715000,374599,0,374599,364911
2882,Bangalore,2020,HONDA,CITY,V MT PETROL,14829,1,Petrol,948000,1101149,53050,1048099,1038411
2883,Bangalore,2020,KIA,SELTOS,1.5 GTX+ AT,10427,1,Diesel,1698000,1997699,0,1997699,1988011
2884,Bangalore,2021,MAHINDRA,XUV 3OO,W8 DIESEL MT,9263,1,Diesel,948000,1408699,174000,1234699,1225011
2885,Bangalore,2016,MARUTI,SWIFT DZIRE,ZDI AMT,96296,1,Diesel,507000,690199,5900,684299,674611
2886,Bangalore,2011,HYUNDAI,I10,SPORTZ 1.2 AT KAPPA2,61387,1,Petrol,507000,375499,5000,370499,360811
2887,Bangalore,2009,HYUNDAI,I10,SPORTZ 1.2,98148,2,Petrol,507000,248399,0,248399,238711
2888,Bangalore,2021,MARUTI,NEW  WAGON-R,VXI (O) 1.2L,5088,1,Petrol,948000,652799,0,652799,643111
2889,Bangalore,2021,TOYOTA,URBAN CRUISER,PREMIUM MT,4287,2,Petrol,948000,1107899,18200,1089699,1080011
2890,Bangalore,2018,MAHINDRA,XUV500,W7 FWD,24117,1,Diesel,740000,1536699,44900,1491799,1482111
2891,Bangalore,2019,MARUTI,CELERIO,VXI,13168,1,Petrol,734000,526399,0,526399,516711
2892,Bangalore,2010,HYUNDAI,I10,SPORTZ 1.2,60437,1,Petrol,507000,317699,0,317699,308011
2893,Bangalore,2011,HYUNDAI,SANTRO XING,GLS,91282,1,Petrol,144000,281999,5000,276999,267311
2894,Bangalore,2022,HONDA,CITY,ZX CVT,337,1,Petrol,948000,1822699,56900,1765799,1756111
2895,Bangalore,2020,KIA,SONET,GTX PLUS DCT 1.0,6178,1,Petrol,948000,1442099,67950,1374149,1364461
2896,Bangalore,2019,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,2126,1,Petrol,734000,648599,0,648599,638911
2897,Bangalore,2013,MARUTI,RITZ,VXI,39615,1,Petrol,362000,443399,0,443399,433711
2898,Bangalore,2022,KIA,SELTOS,GTX PLUS 1.4G DCT DUAL TONE,1114,1,Petrol,948000,2234399,169900,2064499,2054811
2899,Bangalore,2012,HYUNDAI,I10,MAGNA 1.1 IRDE2,43299,2,Petrol,362000,304999,0,304999,295311
2900,Bangalore,2020,KIA,SONET,GTX PLUS DCT 1.0,7904,1,Petrol,948000,1442099,49100,1392999,1383311
2901,Bangalore,2020,MARUTI,NEW  WAGON-R,ZXI 1.2,11322,1,Petrol,734000,658399,9800,648599,638911
2902,Bangalore,2019,MARUTI,VITARA BREZZA,ZDI+ DUAL TONE AMT,10870,1,Diesel,948000,1150699,0,1150699,1141011
2903,Bangalore,2016,DATSUN,GO,T,20216,1,Petrol,362000,322899,0,322899,313211
2904,Bangalore,2020,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 AT,3892,1,Petrol,734000,792199,7800,784399,774711
2905,Bangalore,2021,MARUTI,SWIFT,ZXI,9428,1,Petrol,948000,839499,14200,825299,815611
2906,Bangalore,2014,MARUTI,SWIFT DZIRE,VXI,45108,2,Petrol,280000,575999,12200,563799,554111
2907,Bangalore,2021,MARUTI,ALTO,VXI PLUS,1076,1,Petrol,948000,477499,10000,467499,457811
2908,Bangalore,2021,SKODA,KUSHAQ,STYLE 1.5 TSI MT,12598,1,Petrol,715000,1857599,5300,1852299,1842611
2909,Bangalore,2010,MARUTI,RITZ,ZXI,27355,2,Petrol,507000,371399,0,371399,361711
2910,Bangalore,2011,HYUNDAI,SANTRO XING,GL PLUS,57563,1,Petrol,715000,321699,0,321699,312011
2911,Bangalore,2012,MARUTI,A STAR,VXI ABS AT,40936,3,Petrol,280000,326999,0,326999,317311
2912,Bangalore,2010,MARUTI,RITZ,VXI,41714,2,Petrol,507000,344299,0,344299,334611
2913,Bangalore,2012,MARUTI,A STAR,VXI,77969,1,Petrol,362000,283999,5000,278999,269311
2914,Bangalore,2020,MARUTI,SWIFT,ZXI AMT,15493,2,Petrol,734000,809499,30100,779399,769711
2915,Bangalore,2014,MARUTI,ALTO 800,LXI,19600,1,Petrol,1040000,297799,0,297799,288111
2916,Bangalore,2010,MARUTI,RITZ,VXI,75030,1,Petrol,507000,349799,0,349799,340111
2917,Bangalore,2019,FORD,ECOSPORT,1.5 TDCI TITANIUM PLUS,12652,1,Diesel,734000,1139899,32800,1107099,1097411
2918,Bangalore,2020,TATA,TIAGO,XZ+ 1.2 Revotron,9445,2,Petrol,734000,696399,13800,682599,672911
2919,Bangalore,2013,MARUTI,SWIFT DZIRE,ZXI 1.2 BS IV,46669,1,Petrol,1040000,542699,0,542699,533011
2920,Bangalore,2019,MAHINDRA,XUV500,W7 FWD,39818,1,Diesel,507000,1579099,143100,1435999,1426311
2921,Bangalore,2020,MARUTI,EECO,5 STR WITH AC PLUSHTR,7842,2,Petrol,734000,479399,0,479399,469711
2922,Bangalore,2012,TOYOTA,COROLLA ALTIS,J,75425,2,Petrol,362000,499799,0,499799,490111
2923,Bangalore,2017,MARUTI,CIAZ,S 1.3 SHVS,31425,1,Diesel,338000,914699,0,914699,905011
2924,Bangalore,2020,HYUNDAI,VENUE,S MT Turbo GDI 1.0L,19094,1,Petrol,734000,918699,17100,901599,891911
2925,Bangalore,2010,HYUNDAI,I20,MAGNA O 1.2,56929,2,Petrol,507000,356699,5000,351699,342011
2926,Bangalore,2010,MARUTI,WAGON R,LXI,51755,2,Petrol,507000,273099,0,273099,263411
2927,Bangalore,2019,HYUNDAI,GRAND I10,MAGNA 1.2 VTVT,4190,1,Petrol,734000,611399,19300,592099,582411
2928,Bangalore,2013,TOYOTA,ETIOS LIVA,G SP,65941,1,Petrol,362000,504099,9600,494499,484811
2929,Bangalore,2010,HYUNDAI,I10,SPORTZ 1.2,95482,1,Petrol,507000,297699,5900,291799,282111
2930,Bangalore,2014,HYUNDAI,EON,SPORTZ,28617,2,Petrol,280000,307099,16000,291099,281411
2931,Bangalore,2019,KIA,SELTOS,1.4 GTX+ TURBO GDI PETROL AT,11689,1,Petrol,734000,1812299,230500,1581799,1572111
2932,Bangalore,2010,MARUTI,WAGON R,LXI,59347,2,Petrol,507000,265099,0,265099,255411
2933,Bangalore,2018,MARUTI,SWIFT,VDI,30388,2,Diesel,338000,724699,0,724699,715011
2934,Bangalore,2012,MARUTI,SWIFT,VXI,85438,1,Petrol,362000,467199,5000,462199,452511
2935,Bangalore,2021,MARUTI,NEW  WAGON-R,VXI 1.0,12970,1,Petrol,734000,601799,0,601799,592111
2936,Bangalore,2021,TOYOTA,URBAN CRUISER,PREMIUM MT,10074,1,Petrol,734000,1105299,23500,1081799,1072111
2937,Bangalore,2015,RENAULT,DUSTER,85 PS RXL,42983,1,Diesel,362000,686699,0,686699,677011
2938,Bangalore,2015,HYUNDAI,I10,MAGNA 1.1 IRDE2,27690,2,Petrol,362000,390699,8800,381899,372211
2939,Bangalore,2021,MARUTI,VITARA BREZZA,VXI,12555,1,Petrol,715000,1052699,0,1052699,1043011
2940,Bangalore,2015,MARUTI,SWIFT DZIRE,ZDI,37712,1,Diesel,362000,741699,16300,725399,715711
2941,Bangalore,2021,MARUTI,SWIFT,ZXI,10263,1,Petrol,948000,833499,37000,796499,786811
2942,Bangalore,2017,MARUTI,CELERIO,ZXI AMT,13268,2,Petrol,338000,534099,0,534099,524411
2943,Bangalore,2020,MARUTI,VITARA BREZZA,ZXI+ AT SHVS DUAL TONE,14630,1,Petrol,734000,1249499,46500,1202999,1193311
2944,Bangalore,2017,MARUTI,SWIFT,VDI ABS,31806,1,Diesel,740000,656599,5000,651599,641911
2945,Bangalore,2021,HYUNDAI,VENUE,S MT 1.2 KAPPA,13994,1,Petrol,948000,920499,52900,867599,857911
2946,Bangalore,2020,HYUNDAI,NEW SANTRO,1.1 SPORTS AMT,1861,1,Petrol,734000,632399,15500,616899,607211
2947,Bangalore,2020,HYUNDAI,CRETA,E,24097,1,Diesel,715000,1283999,26700,1257299,1247611
2948,Bangalore,2012,MARUTI,SWIFT,VDI,97425,1,Diesel,362000,437399,0,437399,427711
2949,Bangalore,2013,MARUTI,RITZ,ZDI,85563,2,Diesel,362000,475799,22800,452999,443311
2950,Bangalore,2021,MARUTI,SWIFT,ZXI,39085,1,Petrol,507000,804299,39100,765199,755511
2951,Bangalore,2014,FORD,ECOSPORT,1.5TITANIUM TDCI,54753,2,Diesel,362000,626399,0,626399,616711
2952,Bangalore,2010,MARUTI,RITZ,LXI,62308,2,Petrol,507000,317199,10000,307199,297511
2953,Bangalore,2022,HYUNDAI,CRETA,1.5 SX (O),9548,1,Diesel,948000,2003999,77200,1926799,1917111
2954,Bangalore,2021,TOYOTA,URBAN CRUISER,PREMIUM MT,11821,1,Petrol,715000,1107899,0,1107899,1098211
2955,Bangalore,2016,MARUTI,SWIFT DZIRE,ZXI 1.2 BS IV,61599,1,Petrol,204000,657599,6600,650999,641311
